Age,Gender,Amount,Interest,MonthlyPayment,UseOfLoan,Education,MaritalStatus,EmploymentStatus,WorkExperience,HomeOwnershipType,IncomeTotal,DebtToIncome,Status
40,0.0,1805.0,57.09,324.16,3,5.0,1.0,0,1,8.0,2400.0,25.05,1
31,0.0,3000.0,20.63,90.54,6,3.0,1.0,2,0,1.0,2389.0,9.62,2
51,0.0,3000.0,77.34,208.02,2,5.0,1.0,2,5,1.0,2957.0,7.03,1
40,0.0,1000.0,61.49,144.8,3,5.0,3.0,2,1,2.0,917.0,60.62,2
55,0.0,2125.0,23.03,64.54,5,3.0,1.0,2,5,1.0,1766.0,21.93,0
34,0.0,955.0,40.4,39.33,5,5.0,3.0,2,0,2.0,1200.0,11.94,1
32,1.0,1700.0,57.09,123.99,7,2.0,3.0,2,0,2.0,1014.0,19.13,2
45,1.0,1595.0,30.56,93.1,7,2.0,1.0,2,1,5.0,2200.0,4.23,1
33,1.0,2500.0,28.4,86.77,7,3.0,1.0,2,3,7.0,2415.0,32.06,2
31,0.0,3000.0,66.01,358.1,2,3.0,2.0,2,0,8.0,2000.0,17.9,1
31,0.0,1500.0,17.11,100.08,5,4.0,3.0,2,0,1.0,838.0,31.99,2
30,1.0,10000.0,29.68,354.9,2,5.0,1.0,2,0,8.0,3110.0,20.48,1
36,1.0,7000.0,35.45,434.62,7,5.0,1.0,2,3,1.0,1783.0,24.38,2
34,1.0,1500.0,26.76,50.59,4,5.0,1.0,2,3,1.0,2836.0,1.78,2
35,1.0,1500.0,61.49,175.43,8,4.0,3.0,2,0,2.0,808.0,52.28,2
34,0.0,2000.0,28.04,76.42,0,2.0,1.0,2,1,8.0,1500.0,19.83,1
50,1.0,1370.0,57.09,561.91,2,5.0,3.0,2,1,4.0,2200.0,25.54,1
38,1.0,1130.0,73.73,416.76,2,5.0,4.0,2,1,1.0,1675.0,24.88,1
44,0.0,3975.0,31.01,298.9,3,3.0,1.0,2,1,3.0,2344.0,25.55,1
30,0.0,5435.0,22.43,319.23,1,4.0,1.0,2,0,8.0,2000.0,44.36,1
47,1.0,1595.0,40.4,70.92,2,5.0,2.0,2,1,8.0,1333.0,17.4,2
35,1.0,1435.0,57.09,449.57,7,4.0,3.0,2,0,4.0,1300.0,34.58,1
60,1.0,1060.0,34.76,39.76,7,2.0,2.0,2,5,5.0,1400.0,39.27,1
32,0.0,2795.0,38.25,422.69,0,3.0,1.0,2,0,3.0,1950.0,26.8,1
27,0.0,3190.0,23.44,97.65,2,5.0,3.0,2,3,1.0,1100.0,59.6,2
45,0.0,1060.0,31.12,62.18,7,5.0,3.0,2,1,2.0,1860.0,11.96,1
34,0.0,1615.0,32.38,382.66,0,3.0,4.0,2,0,6.0,2450.0,18.48,1
41,0.0,1325.0,73.73,208.54,8,4.0,2.0,2,1,2.0,2032.0,10.26,2
40,1.0,3190.0,30.12,110.35,2,4.0,2.0,2,1,1.0,2400.0,32.1,1
46,0.0,1900.0,40.4,109.35,3,5.0,1.0,0,5,4.0,1500.0,7.29,1
46,0.0,1255.0,57.09,393.27,7,2.0,4.0,2,3,5.0,752.0,52.3,1
32,0.0,3250.0,24.46,132.61,0,5.0,2.0,2,0,3.0,1958.0,39.51,1
33,0.0,530.0,18.6,95.92,2,3.0,3.0,2,0,8.0,1700.0,5.64,2
57,1.0,1450.0,31.12,112.32,7,5.0,3.0,2,5,2.0,1990.0,30.77,1
38,0.0,2155.0,31.12,187.16,6,4.0,1.0,2,0,2.0,1650.0,32.54,2
44,0.0,2120.0,24.7,333.18,7,3.0,1.0,2,5,1.0,1600.0,20.82,1
22,0.0,2125.0,35.74,81.03,7,2.0,3.0,2,2,1.0,1600.0,5.06,2
46,1.0,2070.0,31.01,168.16,8,3.0,1.0,2,5,4.0,2295.0,7.33,1
35,1.0,1910.0,22.72,55.15,2,5.0,4.0,2,1,1.0,1463.0,3.77,2
56,1.0,3190.0,22.01,95.04,2,4.0,1.0,2,5,1.0,1307.0,46.29,2
32,1.0,3190.0,36.23,122.64,0,2.0,2.0,2,3,4.0,2190.0,28.43,1
27,0.0,2655.0,34.27,160.1,0,3.0,2.0,2,3,4.0,1720.0,33.73,1
49,0.0,4595.0,22.69,320.82,0,4.0,1.0,2,5,4.0,2560.0,36.44,1
33,1.0,1060.0,57.09,56.03,3,4.0,3.0,0,0,1.0,1500.0,15.6,1
35,0.0,1215.0,73.73,690.65,3,2.0,3.0,2,0,2.0,1088.0,63.48,1
49,0.0,3190.0,21.75,94.56,7,4.0,2.0,2,1,2.0,1100.0,27.94,0
46,0.0,3190.0,17.36,86.81,0,3.0,1.0,2,1,1.0,830.0,68.81,1
34,0.0,2125.0,57.09,154.99,7,3.0,3.0,2,3,1.0,1600.0,16.06,2
48,0.0,2975.0,20.16,305.62,2,4.0,4.0,0,5,8.0,2100.0,14.55,1
47,0.0,3190.0,27.57,105.41,3,3.0,2.0,2,1,3.0,1585.0,13.57,1
33,0.0,2125.0,51.67,121.79,7,2.0,3.0,2,3,2.0,1900.0,22.31,1
43,0.0,1560.0,31.12,187.16,6,5.0,4.0,2,1,2.0,1800.0,10.4,1
31,0.0,2125.0,23.39,740.73,0,4.0,3.0,2,0,2.0,2000.0,37.09,1
30,1.0,530.0,57.09,28.02,5,4.0,3.0,2,0,2.0,950.0,22.1,1
38,0.0,2125.0,17.33,57.79,7,5.0,2.0,2,1,6.0,1270.0,45.97,0
47,0.0,3190.0,36.73,123.69,0,3.0,3.0,0,0,1.0,1850.0,38.36,2
33,0.0,1060.0,23.68,100.22,7,4.0,2.0,2,0,2.0,607.0,27.22,2
44,0.0,2125.0,26.83,69.27,2,4.0,1.0,2,2,2.0,2019.0,11.85,2
56,1.0,3190.0,23.0,96.84,4,4.0,1.0,0,1,1.0,1800.0,35.56,2
47,0.0,5845.0,27.66,193.47,2,5.0,3.0,2,5,2.0,597.0,49.16,1
23,0.0,1060.0,44.33,46.47,2,4.0,3.0,2,2,2.0,641.0,24.41,0
28,0.0,635.0,17.79,41.83,7,5.0,3.0,2,0,1.0,1116.0,53.65,2
62,0.0,2125.0,27.57,70.22,2,3.0,1.0,1,5,1.0,1311.0,10.37,1
27,1.0,2125.0,24.46,66.3,2,3.0,2.0,2,3,1.0,1777.0,3.73,2
33,1.0,1060.0,31.12,37.32,7,5.0,4.0,2,3,2.0,2748.0,42.48,1
45,1.0,2125.0,19.85,56.18,0,5.0,2.0,2,5,2.0,715.0,32.51,1
29,0.0,2125.0,36.23,89.0,7,3.0,3.0,2,0,5.0,2982.0,9.91,1
40,0.0,530.0,30.39,18.42,7,4.0,1.0,0,0,3.0,1227.0,1.5,1
48,0.0,2125.0,26.96,69.44,6,4.0,4.0,0,5,7.0,334.0,24.08,2
31,1.0,2125.0,23.81,65.5,4,4.0,1.0,2,3,1.0,758.0,26.85,1
39,0.0,530.0,16.6,34.61,6,4.0,3.0,2,0,2.0,682.0,14.43,2
31,1.0,530.0,25.96,29.7,7,4.0,3.0,2,0,4.0,1185.0,19.13,2
26,0.0,530.0,44.19,56.58,0,3.0,3.0,2,3,2.0,600.0,26.73,2
41,1.0,1595.0,26.1,51.31,3,5.0,2.0,0,0,7.0,1291.0,9.78,2
31,1.0,740.0,22.7,22.33,7,5.0,2.0,0,0,7.0,845.0,11.66,0
30,0.0,1595.0,45.56,127.38,7,5.0,3.0,0,3,1.0,1000.0,46.84,2
39,1.0,5420.0,27.98,180.44,7,5.0,1.0,2,0,8.0,2501.0,16.61,0
26,1.0,2100.0,38.25,338.19,0,4.0,2.0,2,2,8.0,1181.0,36.26,2
25,0.0,3190.0,37.74,125.78,5,3.0,2.0,2,3,4.0,1650.0,16.71,1
47,0.0,1595.0,17.25,43.31,5,4.0,2.0,2,1,8.0,3295.0,7.38,2
30,1.0,1595.0,40.4,65.69,7,3.0,3.0,2,0,8.0,900.0,45.74,2
25,0.0,4785.0,31.55,480.5,0,2.0,2.0,2,3,4.0,1678.0,59.39,2
50,1.0,2760.0,31.12,97.19,7,5.0,1.0,2,1,1.0,1710.0,5.68,1
65,1.0,5315.0,17.12,143.95,7,5.0,5.0,2,5,1.0,1495.0,22.29,0
38,1.0,2045.0,31.12,336.8,7,5.0,1.0,2,3,3.0,1000.0,33.68,2
34,1.0,1175.0,73.73,243.19,8,3.0,3.0,2,2,3.0,1500.0,26.0,2
34,0.0,2510.0,35.74,243.08,2,4.0,1.0,2,0,1.0,1793.0,13.56,1
47,1.0,1150.0,73.73,416.76,7,3.0,4.0,2,0,2.0,1206.0,60.76,2
48,0.0,1460.0,57.09,168.62,2,5.0,1.0,2,5,8.0,2500.0,29.57,1
42,0.0,2125.0,40.4,87.51,2,5.0,1.0,2,0,7.0,1000.0,8.75,1
25,1.0,2005.0,40.4,131.37,8,3.0,3.0,2,2,2.0,860.0,47.83,2
30,1.0,4250.0,25.21,134.48,0,3.0,4.0,2,0,4.0,1761.0,24.67,2
28,1.0,2070.0,56.3,250.18,0,5.0,3.0,2,3,4.0,2380.0,36.56,2
47,0.0,1285.0,73.73,270.98,3,5.0,1.0,0,1,8.0,3100.0,8.74,1
38,0.0,1595.0,33.32,64.01,7,4.0,1.0,2,1,3.0,3050.0,11.93,1
45,0.0,3190.0,31.12,112.32,2,4.0,1.0,2,5,9.0,1650.0,10.75,1
50,1.0,1915.0,57.09,140.34,4,5.0,4.0,2,5,2.0,1250.0,11.23,1
28,0.0,3190.0,40.4,131.37,7,3.0,1.0,2,3,3.0,1609.0,8.16,1
67,0.0,2830.0,32.85,192.9,2,5.0,1.0,1,5,4.0,2320.0,47.88,1
43,1.0,3130.0,33.79,196.05,6,5.0,2.0,2,1,6.0,2688.0,7.29,1
43,1.0,4665.0,37.24,274.43,0,4.0,1.0,2,1,8.0,2105.0,35.08,1
53,1.0,1475.0,73.73,208.54,7,5.0,3.0,2,5,4.0,1622.0,24.76,1
59,1.0,2185.0,40.4,131.37,0,5.0,4.0,0,1,1.0,1350.0,31.62,2
38,1.0,2125.0,23.74,65.41,7,5.0,3.0,2,1,4.0,2350.0,25.68,1
24,1.0,3190.0,39.28,127.93,0,3.0,3.0,2,2,2.0,1859.0,53.2,2
26,1.0,4250.0,32.98,154.59,4,4.0,3.0,2,2,1.0,603.0,15.41,2
26,0.0,3720.0,45.22,165.33,7,2.0,1.0,2,3,4.0,900.0,38.1,1
43,1.0,4065.0,25.59,197.57,7,4.0,2.0,2,1,4.0,2700.0,12.87,0
51,1.0,2550.0,30.06,148.18,7,4.0,3.0,2,1,1.0,1138.0,43.07,0
42,0.0,3190.0,36.73,123.69,7,2.0,3.0,2,0,2.0,1505.0,53.41,1
40,0.0,850.0,73.73,55.56,7,5.0,2.0,2,3,3.0,1300.0,4.27,1
22,0.0,2040.0,51.02,154.69,7,4.0,3.0,2,2,2.0,1300.0,15.75,1
55,1.0,3330.0,31.01,373.58,6,5.0,1.0,2,5,5.0,2000.0,18.68,2
51,1.0,635.0,25.68,17.2,2,4.0,2.0,2,3,8.0,900.0,7.97,1
38,0.0,1200.0,73.73,347.47,2,5.0,3.0,2,0,2.0,1200.0,61.04,1
31,0.0,3485.0,34.76,502.46,2,3.0,1.0,2,0,8.0,2920.0,46.66,2
36,0.0,1060.0,27.98,60.48,5,2.0,2.0,2,0,7.0,1000.0,33.53,1
48,1.0,2720.0,32.85,250.77,0,4.0,1.0,2,1,1.0,3100.0,43.73,1
31,0.0,1060.0,20.38,29.1,2,4.0,3.0,2,2,1.0,1039.0,9.57,2
45,0.0,2060.0,31.46,188.27,2,2.0,1.0,0,5,8.0,3000.0,6.28,1
39,0.0,530.0,31.12,18.67,7,2.0,4.0,2,3,3.0,1500.0,30.58,1
24,0.0,2125.0,43.95,765.44,7,3.0,2.0,0,2,6.0,1600.0,47.84,1
52,1.0,2125.0,40.4,87.51,2,3.0,1.0,2,3,1.0,1800.0,9.31,1
60,0.0,1395.0,57.09,168.62,2,3.0,1.0,0,5,1.0,2400.0,12.07,1
30,1.0,2995.0,25.97,119.37,2,5.0,2.0,2,0,1.0,3674.0,19.26,1
47,0.0,1255.0,40.4,350.27,7,5.0,3.0,2,1,3.0,1776.0,19.72,0
33,0.0,1645.0,31.12,130.99,0,5.0,1.0,0,0,1.0,1200.0,46.77,2
42,0.0,1825.0,31.12,374.3,7,5.0,3.0,2,1,2.0,1626.0,30.71,2
35,0.0,1995.0,33.32,388.95,0,4.0,2.0,2,1,4.0,2727.0,69.16,1
29,0.0,1620.0,34.27,197.68,6,5.0,3.0,2,3,4.0,2700.0,11.36,2
69,0.0,1850.0,40.4,131.37,5,3.0,1.0,1,5,1.0,1480.0,14.28,1
45,1.0,3190.0,18.0,87.91,6,5.0,2.0,2,3,8.0,676.0,30.46,0
54,0.0,3625.0,23.38,276.26,2,5.0,4.0,2,5,3.0,2200.0,23.83,1
53,0.0,235.0,73.73,208.54,8,2.0,3.0,2,1,4.0,1157.0,36.26,1
48,0.0,1340.0,57.09,168.62,2,5.0,1.0,1,0,8.0,2560.0,19.16,1
39,1.0,1595.0,21.52,47.07,7,3.0,1.0,2,1,1.0,1903.0,12.98,1
28,0.0,1205.0,31.12,112.32,2,5.0,1.0,2,0,4.0,1500.0,24.48,2
33,1.0,3190.0,29.25,103.12,7,3.0,3.0,2,0,4.0,1282.0,33.9,0
41,0.0,530.0,19.67,15.09,2,3.0,3.0,2,3,4.0,382.0,33.55,2
38,0.0,3190.0,20.84,92.55,7,3.0,1.0,2,0,8.0,2000.0,4.63,2
43,0.0,4785.0,27.98,159.3,6,5.0,1.0,2,1,8.0,1871.0,38.7,0
30,1.0,530.0,25.7,14.57,7,4.0,3.0,2,3,2.0,900.0,23.43,2
21,0.0,2125.0,37.24,83.09,7,3.0,3.0,2,4,4.0,1400.0,5.94,2
38,1.0,3190.0,16.15,84.74,2,3.0,1.0,2,1,1.0,560.0,49.89,0
52,0.0,635.0,17.01,17.16,7,4.0,1.0,2,5,1.0,710.0,44.42,0
59,0.0,2145.0,26.76,207.56,0,5.0,1.0,2,5,7.0,1800.0,43.2,2
46,0.0,1520.0,31.12,112.32,2,3.0,4.0,2,1,1.0,2300.0,7.77,2
30,0.0,4145.0,37.74,347.96,0,3.0,3.0,2,0,4.0,2403.0,53.39,2
45,1.0,1730.0,31.12,187.16,7,5.0,3.0,2,1,8.0,1828.0,10.24,1
36,0.0,1705.0,31.12,273.25,6,4.0,3.0,2,1,4.0,2000.0,36.16,1
29,1.0,1700.0,40.4,267.08,8,4.0,3.0,2,0,2.0,1383.0,19.31,1
51,0.0,530.0,31.12,18.67,7,2.0,3.0,2,5,8.0,1164.0,13.98,2
54,1.0,2160.0,25.21,235.41,2,5.0,1.0,2,5,8.0,4100.0,25.11,2
37,0.0,2100.0,27.17,174.36,2,4.0,1.0,2,0,8.0,1900.0,17.56,2
48,1.0,2335.0,18.72,65.27,6,4.0,1.0,2,1,4.0,2350.0,13.14,0
62,1.0,2055.0,24.83,267.22,0,2.0,2.0,2,5,7.0,1590.0,57.55,1
57,0.0,1595.0,20.02,45.74,2,3.0,1.0,2,5,1.0,740.0,62.06,0
37,1.0,2655.0,17.73,72.78,2,4.0,1.0,2,4,8.0,1426.0,15.62,0
21,1.0,2125.0,61.63,119.42,7,3.0,2.0,2,2,6.0,1835.0,12.99,1
24,0.0,530.0,26.87,185.79,7,3.0,3.0,2,4,1.0,792.0,23.46,2
61,1.0,530.0,22.61,95.4,2,4.0,2.0,2,5,6.0,794.0,32.04,2
33,1.0,635.0,16.14,76.76,5,5.0,2.0,2,3,1.0,1065.0,53.97,2
53,1.0,6910.0,19.66,196.74,2,5.0,1.0,0,1,1.0,800.0,37.97,1
42,1.0,1595.0,17.12,41.35,8,4.0,1.0,2,3,1.0,1098.0,29.4,0
27,0.0,1865.0,40.4,109.35,7,3.0,3.0,2,3,2.0,896.0,52.38,1
53,0.0,530.0,92.69,42.56,7,5.0,4.0,2,5,3.0,688.0,20.72,1
61,1.0,1595.0,30.06,55.12,7,4.0,1.0,1,5,1.0,315.0,17.5,1
30,1.0,1595.0,32.88,57.92,2,4.0,3.0,2,0,7.0,1251.0,22.14,2
53,1.0,850.0,21.64,81.25,8,4.0,1.0,2,5,1.0,1165.0,22.1,2
33,0.0,2125.0,47.38,77.78,1,3.0,3.0,0,2,1.0,1188.0,21.11,2
42,0.0,3190.0,31.01,112.11,1,3.0,1.0,2,1,8.0,2340.0,4.79,2
39,0.0,530.0,52.69,18.67,2,4.0,4.0,2,3,3.0,758.0,2.46,1
64,0.0,2125.0,21.06,62.16,8,5.0,2.0,1,5,1.0,1360.0,38.7,1
47,1.0,3190.0,23.36,90.84,8,4.0,1.0,2,5,7.0,1103.0,54.55,2
34,0.0,4250.0,17.87,115.08,6,5.0,1.0,2,0,1.0,2200.0,24.01,0
34,0.0,3190.0,31.85,188.32,3,4.0,2.0,0,3,1.0,1333.0,24.41,2
28,0.0,1060.0,21.06,189.98,2,4.0,3.0,0,3,1.0,500.0,38.0,2
43,1.0,1060.0,35.62,38.37,2,4.0,2.0,2,1,1.0,548.0,30.72,1
33,1.0,530.0,61.49,105.99,7,5.0,1.0,2,3,3.0,1110.0,65.4,2
38,0.0,1630.0,57.09,336.98,2,3.0,3.0,2,1,8.0,1615.0,20.87,2
27,1.0,1060.0,20.73,30.82,2,5.0,2.0,2,3,3.0,445.0,22.12,2
46,0.0,1380.0,19.66,36.4,2,3.0,1.0,2,5,1.0,860.0,23.32,1
21,1.0,2335.0,57.63,124.35,4,4.0,3.0,2,2,4.0,1387.0,8.97,1
31,0.0,2550.0,27.57,351.26,5,4.0,1.0,0,3,1.0,2980.0,52.06,2
42,0.0,1595.0,31.12,56.17,4,3.0,1.0,2,1,3.0,1200.0,57.55,0
32,0.0,5315.0,42.08,710.37,2,4.0,1.0,2,4,3.0,1850.0,60.99,2
35,0.0,2125.0,19.77,60.62,3,5.0,1.0,0,1,1.0,700.0,8.66,0
37,1.0,2125.0,31.12,74.82,0,3.0,3.0,2,3,2.0,600.0,28.8,1
40,1.0,740.0,25.97,23.74,2,4.0,2.0,2,0,7.0,2600.0,58.66,2
30,0.0,2125.0,47.38,97.61,2,5.0,2.0,2,3,1.0,1200.0,19.32,1
41,0.0,1060.0,24.7,33.23,8,4.0,1.0,2,1,1.0,1427.0,34.7,0
53,0.0,2055.0,31.12,112.32,7,5.0,1.0,2,1,4.0,1140.0,68.1,1
38,0.0,2230.0,40.4,131.37,2,4.0,1.0,2,0,8.0,1200.0,19.28,2
33,1.0,1595.0,48.76,83.25,6,4.0,1.0,2,0,2.0,745.0,18.56,1
31,1.0,4250.0,30.2,147.24,0,3.0,2.0,2,0,8.0,1201.0,44.24,2
64,1.0,1485.0,61.49,549.8,7,4.0,1.0,1,5,1.0,1350.0,40.73,1
44,0.0,1275.0,73.73,83.35,0,4.0,1.0,2,0,4.0,924.0,26.23,1
67,0.0,2130.0,31.12,112.32,7,4.0,2.0,1,5,8.0,1197.0,9.38,1
29,1.0,7970.0,27.98,240.67,6,4.0,2.0,2,2,7.0,1600.0,23.16,1
54,1.0,500.0,29.59,22.78,2,4.0,2.0,2,1,1.0,1144.0,36.32,1
34,1.0,500.0,16.8,14.04,7,2.0,1.0,2,2,3.0,388.0,34.14,1
29,1.0,3000.0,29.25,105.69,2,2.0,1.0,2,3,1.0,700.0,15.1,2
23,0.0,1755.0,73.2,330.65,0,4.0,3.0,2,2,6.0,1600.0,56.35,2
24,0.0,1675.0,37.74,121.79,6,4.0,3.0,2,2,4.0,1870.0,6.51,2
22,0.0,1875.0,56.96,167.19,7,2.0,3.0,2,4,4.0,2100.0,8.94,1
40,1.0,4000.0,26.37,149.03,6,5.0,2.0,2,0,1.0,3500.0,29.63,1
47,0.0,4000.0,43.53,214.1,3,4.0,1.0,0,5,1.0,1500.0,58.94,2
59,1.0,2100.0,32.38,78.05,7,4.0,1.0,2,5,1.0,2450.0,10.0,1
37,0.0,1500.0,25.97,49.88,7,5.0,3.0,2,2,4.0,2181.0,68.29,1
40,0.0,1100.0,92.69,89.63,7,1.0,3.0,1,0,2.0,634.0,14.14,1
36,0.0,1000.0,18.9,95.44,2,3.0,1.0,2,2,1.0,630.0,21.2,2
41,0.0,1100.0,40.4,56.85,7,2.0,1.0,2,1,1.0,1800.0,10.09,2
54,1.0,1000.0,21.4,30.6,7,4.0,5.0,2,3,5.0,660.0,48.53,1
31,1.0,7000.0,25.96,232.75,3,5.0,1.0,2,3,7.0,923.0,43.1,2
38,0.0,10000.0,27.98,344.57,0,2.0,2.0,2,1,6.0,1574.0,40.95,1
30,0.0,1200.0,23.81,38.39,2,5.0,1.0,2,3,1.0,697.0,5.51,0
52,0.0,3000.0,26.96,112.78,1,3.0,1.0,0,5,1.0,650.0,33.35,1
40,1.0,3000.0,24.47,97.13,2,3.0,2.0,2,1,1.0,750.0,12.95,0
27,0.0,2500.0,49.18,276.23,0,4.0,3.0,2,4,4.0,1800.0,45.9,2
55,0.0,6000.0,21.62,184.42,2,4.0,1.0,2,5,1.0,687.0,26.84,0
47,0.0,700.0,21.76,21.56,7,5.0,4.0,1,1,3.0,1428.0,12.01,1
58,1.0,8000.0,23.38,253.94,6,5.0,1.0,2,5,1.0,1855.0,25.65,1
28,0.0,3190.0,30.51,186.11,2,3.0,2.0,2,3,1.0,1000.0,58.19,0
35,1.0,3190.0,27.98,106.2,5,4.0,2.0,2,0,1.0,695.0,42.79,1
35,1.0,1595.0,27.98,46.37,7,2.0,1.0,2,2,3.0,438.0,40.82,1
24,0.0,1380.0,25.77,482.89,6,4.0,3.0,2,2,7.0,900.0,64.98,2
68,0.0,1500.0,73.73,99.81,0,5.0,4.0,1,5,3.0,634.0,41.31,1
40,1.0,1000.0,17.12,28.24,7,4.0,2.0,2,0,4.0,690.0,4.09,1
57,1.0,5000.0,27.98,172.28,2,3.0,4.0,1,5,1.0,1406.0,30.92,1
53,1.0,500.0,14.64,32.77,2,4.0,1.0,2,5,1.0,450.0,42.64,2
40,1.0,1595.0,19.66,41.92,7,5.0,4.0,2,1,1.0,2388.0,19.07,0
45,0.0,2800.0,31.46,112.99,0,3.0,2.0,2,5,3.0,3500.0,35.77,0
60,1.0,1910.0,18.47,176.8,0,4.0,1.0,2,5,1.0,607.0,56.86,2
33,1.0,605.0,92.69,213.21,0,5.0,1.0,2,0,8.0,1005.0,33.16,1
54,1.0,2655.0,51.24,129.16,0,4.0,3.0,2,5,4.0,640.0,60.65,0
23,0.0,740.0,30.32,136.06,4,5.0,3.0,2,4,2.0,794.0,17.14,2
41,1.0,3190.0,20.22,91.82,2,3.0,1.0,2,5,1.0,2110.0,9.8,0
59,1.0,2815.0,21.62,143.95,1,2.0,1.0,2,5,1.0,750.0,19.19,2
21,1.0,1595.0,23.44,48.83,7,3.0,3.0,2,2,3.0,600.0,23.47,1
55,1.0,2420.0,49.72,151.76,2,5.0,1.0,2,5,8.0,2900.0,45.58,1
34,0.0,530.0,73.73,34.65,4,5.0,2.0,2,1,2.0,1219.0,2.84,2
24,0.0,530.0,18.95,49.98,7,3.0,2.0,2,2,6.0,535.0,50.83,2
24,0.0,3190.0,31.58,113.23,3,4.0,2.0,0,3,4.0,500.0,41.79,2
50,1.0,2125.0,31.12,74.82,7,3.0,1.0,2,1,8.0,778.0,12.78,2
26,1.0,1060.0,51.52,49.56,8,4.0,2.0,2,3,1.0,678.0,61.29,1
39,1.0,910.0,73.73,208.54,4,5.0,1.0,2,2,3.0,800.0,26.07,1
46,1.0,6870.0,28.82,359.29,2,3.0,1.0,2,5,8.0,2700.0,22.94,1
23,1.0,850.0,44.65,37.44,7,3.0,2.0,2,2,4.0,595.0,52.4,1
21,0.0,2125.0,44.65,74.88,0,4.0,3.0,2,2,7.0,1050.0,30.33,2
40,0.0,2240.0,31.12,187.16,3,3.0,1.0,2,1,1.0,1300.0,60.55,2
37,0.0,1925.0,31.12,112.32,2,3.0,3.0,1,1,2.0,1460.0,7.69,1
28,1.0,2110.0,31.46,271.47,2,3.0,2.0,2,0,5.0,1808.0,62.36,1
39,0.0,2045.0,75.48,1125.41,7,3.0,1.0,0,0,4.0,3800.0,29.62,1
42,1.0,4355.0,17.12,117.95,7,2.0,4.0,2,3,1.0,810.0,28.02,2
34,0.0,1595.0,23.39,153.81,2,2.0,1.0,0,3,7.0,2095.0,29.18,1
56,1.0,1595.0,57.09,84.32,7,5.0,3.0,0,5,1.0,1041.0,65.96,1
60,1.0,3190.0,23.38,95.04,2,5.0,1.0,2,5,1.0,1950.0,22.26,0
30,0.0,4250.0,28.82,139.42,5,3.0,1.0,2,2,3.0,2000.0,27.17,1
58,0.0,530.0,23.36,16.21,7,5.0,1.0,0,1,7.0,700.0,13.63,0
47,0.0,2550.0,15.16,66.41,0,4.0,4.0,2,1,8.0,1064.0,33.22,1
27,0.0,950.0,57.09,224.65,6,3.0,3.0,2,0,2.0,1100.0,20.42,1
22,0.0,2105.0,31.12,205.81,7,4.0,3.0,2,2,2.0,1500.0,19.52,1
39,0.0,970.0,57.09,168.62,7,3.0,3.0,2,3,2.0,900.0,18.74,1
30,0.0,2945.0,20.59,138.72,0,4.0,2.0,2,0,8.0,1223.0,46.27,1
32,0.0,900.0,92.69,341.31,7,3.0,3.0,2,0,3.0,1262.0,35.92,1
27,0.0,1785.0,31.12,168.49,0,3.0,3.0,2,3,4.0,1300.0,22.96,2
32,1.0,4030.0,22.7,128.28,5,5.0,1.0,2,0,7.0,890.0,23.84,2
34,0.0,1060.0,27.98,46.13,5,3.0,3.0,2,0,1.0,1650.0,40.44,2
28,0.0,740.0,21.06,70.53,7,5.0,3.0,2,3,4.0,1175.0,16.48,2
38,0.0,1060.0,24.1,28.5,7,5.0,1.0,0,3,3.0,1000.0,17.75,1
53,1.0,740.0,16.71,68.99,8,4.0,3.0,2,5,1.0,472.0,36.44,2
34,0.0,2335.0,44.0,101.83,0,4.0,2.0,2,0,1.0,623.0,16.35,2
29,1.0,3190.0,37.74,125.78,7,5.0,3.0,2,0,4.0,1500.0,12.39,1
53,0.0,2125.0,31.12,74.82,7,4.0,3.0,1,1,1.0,884.0,31.43,2
40,1.0,1060.0,31.12,37.32,7,5.0,1.0,2,1,1.0,1800.0,18.14,1
39,0.0,1360.0,92.69,256.18,5,5.0,3.0,2,1,1.0,1500.0,17.08,1
52,0.0,2085.0,31.12,205.81,8,2.0,1.0,2,5,8.0,1773.0,24.3,1
30,1.0,1060.0,31.12,37.32,7,5.0,3.0,2,3,2.0,1072.0,30.83,1
25,0.0,1165.0,40.4,47.97,7,4.0,3.0,2,3,2.0,811.0,12.08,0
38,0.0,850.0,92.69,341.31,7,5.0,3.0,2,2,2.0,1335.0,25.57,1
43,1.0,3160.0,25.97,204.56,7,4.0,4.0,2,1,3.0,1750.0,37.12,2
38,0.0,6105.0,22.2,270.14,7,4.0,2.0,2,1,6.0,950.0,28.44,0
41,1.0,1595.0,23.36,45.43,7,5.0,2.0,2,0,1.0,836.0,26.96,1
51,0.0,3170.0,21.5,156.81,0,4.0,2.0,2,5,8.0,1070.0,68.72,0
27,1.0,2125.0,25.56,68.17,2,2.0,3.0,0,2,1.0,887.0,20.09,1
66,1.0,2835.0,17.12,166.41,2,4.0,4.0,0,5,1.0,955.0,30.83,0
43,0.0,1060.0,22.69,37.85,2,1.0,1.0,2,1,8.0,2493.0,26.91,1
34,0.0,3720.0,22.7,151.48,2,4.0,1.0,2,0,7.0,1429.0,49.7,0
62,1.0,2030.0,20.22,91.82,7,5.0,1.0,2,5,5.0,1586.0,17.76,1
47,1.0,2710.0,24.1,98.87,7,3.0,4.0,2,5,4.0,1445.0,13.28,1
59,0.0,695.0,73.73,243.19,7,4.0,1.0,2,5,4.0,1300.0,68.71,2
39,0.0,3190.0,25.24,100.99,2,2.0,3.0,2,1,1.0,785.0,59.23,1
