No,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
312,FDA01,15,2,.054378253,6,59.1904,9,1997,1,1,2,527.3136
749,FDA01,15,2,.054367971,6,58.5904,7,2004,1,2,2,996.0368
1823,NCC42,15,1,.044908404,8,140.2838,9,1997,1,1,2,1404.838
2388,FDF35,15,1,.153960209,13,105.9938,7,2004,1,2,2,1179.1318
2861,FDO48,15,2,.026840766,7,219.8456,9,1997,1,1,2,4863.0032
3554,FDW47,15,1,.046375227,11,122.8414,9,1997,1,1,2,731.0484
3925,FDQ03,15,2,.077999504,10,238.0248,7,2004,1,2,2,1896.1984
4529,NCZ29,15,1,.071371458,8,125.2362,9,1997,1,1,2,1384.1982
4608,FDJ09,15,1,0,2,47.2744,7,2004,1,2,2,679.116
4659,FDJ09,15,1,0,2,43.4744,9,1997,1,1,2,543.2928
6403,FDH50,15,2,.16143544,6,185.1266,9,1997,1,1,2,2766.399
6583,DRD13,15,1,.049070183,9,61.9168,7,2004,1,2,2,767.0016
7579,FDC47,15,1,.118868155,2,229.4694,7,2004,1,2,2,5937.6044
7839,FDH50,15,2,.161404914,6,185.8266,7,2004,1,2,2,1844.266
1092,FDV22,14.85,2,.009930514,2,157.463,2,1987,3,3,2,2503.408
4472,FDV19,14.85,2,.035227697,1,159.5578,2,1987,3,3,2,2085.9514
4889,FDF39,14.85,2,.019495051,5,261.291,2,1987,3,3,2,10256.649
7669,NCK30,14.85,1,.060927824,3,254.8698,2,1987,3,3,2,4819.7262
4670,FDV22,14.85,2,.009954237,2,158.263,10,1999,2,1,2,2659.871
6693,FDV19,14.85,2,.035311852,1,160.9578,10,1999,2,1,2,4813.734
7590,FDA35,14.85,2,.053921264,7,123.0072,10,1999,2,1,2,1960.1152
451,FDE24,14.85,1,.09344495,7,141.0812,7,2004,1,2,2,1139.8496
1285,FDT13,14.85,1,.018568129,6,188.2214,7,2004,1,2,2,3014.7424
4791,FDT13,14.85,1,.018571641,6,187.3214,9,1997,1,1,2,4333.6922
6120,NCK30,14.85,1,.060967038,3,254.3698,7,2004,1,2,2,4566.0564
6122,FDA35,14.85,2,.053837561,7,120.8072,9,1997,1,1,2,4287.752
6156,FDF39,14.85,2,.019511288,5,262.591,9,1997,1,1,2,4996.829
6252,FDV19,14.85,2,.03525037,1,160.9578,7,2004,1,2,2,2246.4092
8067,FDV19,14.85,2,.035257037,1,161.2578,9,1997,1,1,2,4171.9028
613,NCQ41,14.8,1,.01946418,8,196.3794,2,1987,3,3,2,1950.794
1219,DRG01,14.8,1,.044840933,9,78.367,2,1987,3,3,2,918.804
3118,FDS59,14.8,2,.043856919,11,109.057,2,1987,3,3,2,2746.425
7103,FDQ39,14.8,1,0,10,189.3846,2,1987,3,3,2,4777.115
4977,FDQ39,14.8,1,.081168135,10,190.5846,10,1999,2,1,2,3630.6074
545,DRG01,14.8,1,.044869794,9,76.467,7,2004,1,2,2,1531.34
2292,FDQ39,14.8,1,.081042136,10,192.4846,9,1997,1,1,2,5159.2842
3268,FDQ39,14.8,1,.081026811,10,190.0846,7,2004,1,2,2,4586.0304
5503,NCQ41,14.8,1,.019476708,8,193.0794,7,2004,1,2,2,3901.588
7584,FDS59,14.8,2,.043885147,11,108.757,7,2004,1,2,2,1867.569
8523,DRG01,14.8,1,.04487828,9,75.467,9,1997,1,1,2,765.67
2427,NCP53,14.75,1,.032862976,8,238.6906,2,1987,3,3,2,4278.4308
4570,FDG57,14.7,1,.072238195,1,47.5034,2,1987,3,3,2,972.068
7959,DRI47,14.7,1,.02090277,12,144.5128,2,1987,3,3,2,3307.6944
975,FDG57,14.7,1,.072410764,1,48.2034,10,1999,2,1,2,1020.6714
4793,DRI47,14.7,1,.020952705,12,143.5128,10,1999,2,1,2,2444.8176
1278,FDG57,14.7,1,.07229836,1,48.2034,9,1997,1,1,2,874.8612
1693,DRI47,14.7,1,.020916223,12,141.8128,7,2004,1,2,2,1869.5664
3991,DRI47,14.7,1,.020920179,12,143.8128,9,1997,1,1,2,3020.0688
5116,FDG57,14.7,1,.072284689,1,49.8034,7,2004,1,2,2,631.8442
1222,NCP55,14.65,1,.011180713,16,53.8614,2,1987,3,3,2,221.0456
1627,DRH23,14.65,1,.170176516,12,55.2614,2,1987,3,3,2,718.3982
3618,FDE44,14.65,1,.171245426,1,50.3692,2,1987,3,3,2,591.2304
1719,FDP22,14.65,2,.099286298,2,49.8666,10,1999,2,1,2,563.9326
4498,NCL06,14.65,1,.072178679,3,262.9594,10,1999,2,1,2,5233.188
6635,DRH23,14.65,1,0,12,54.9614,10,1999,2,1,2,552.614
7927,NCZ54,14.65,1,.083488992,3,161.3552,10,1999,2,1,2,7148.0288
2840,NCZ54,14.65,1,.083359391,3,161.9552,9,1997,1,1,2,4711.2008
3260,NCP55,14.65,1,0,16,53.8614,7,2004,1,2,2,1105.228
5332,FDE44,14.65,1,.171355643,1,47.6692,7,2004,1,2,2,739.038
5945,FDE44,14.65,1,.17138805,1,50.7692,9,1997,1,1,2,1034.6532
7868,FDP22,14.65,2,.099113429,2,52.8666,7,2004,1,2,2,461.3994
6858,FDC21,14.6,2,.042923071,1,109.8254,2,1987,3,3,2,1627.881
198,NCN55,14.6,1,.059582996,16,238.8538,10,1999,2,1,2,6008.845
2745,NCB30,14.6,1,.025742955,3,197.1084,10,1999,2,1,2,4761.8016
5588,DRJ25,14.6,1,.150801606,9,48.7692,10,1999,2,1,2,1231.73
23,NCB30,14.6,1,.025698134,3,196.5084,7,2004,1,2,2,1587.2672
704,NCT18,14.6,1,.059393919,3,181.7976,7,2004,1,2,2,3259.7568
2452,NCT18,14.6,1,.059405152,3,179.6976,9,1997,1,1,2,3621.952
7065,NCB30,14.6,1,.025702994,3,199.9084,9,1997,1,1,2,2380.9008
7205,NCN55,14.6,1,0,16,242.3538,7,2004,1,2,2,5287.7836
1005,DRG03,14.5,1,.061934991,5,154.4998,2,1987,3,3,2,1691.7978
3453,NCS53,14.5,1,.089703476,8,158.3604,2,1987,3,3,2,1109.2228
3824,FDW01,14.5,1,0,6,154.4682,2,1987,3,3,2,1524.682
6347,FDC14,14.5,2,.041214746,6,42.0454,2,1987,3,3,2,629.181
7670,NCM43,14.5,1,.019459164,16,161.621,2,1987,3,3,2,2120.573
8000,FDR59,14.5,2,.063810405,11,263.2594,2,1987,3,3,2,2878.2534
1547,FDJ36,14.5,2,.128459481,7,102.0332,10,1999,2,1,2,2050.664
3039,NCS53,14.5,1,.089917769,8,160.3604,10,1999,2,1,2,2852.2872
3905,NCM43,14.5,1,.01950565,16,163.921,10,1999,2,1,2,2446.815
4190,FDF57,14.5,2,.058918844,1,169.7448,10,1999,2,1,2,3238.4512
5362,FDY33,14.5,2,.09735225,2,160.7262,10,1999,2,1,2,1750.3882
6935,FDR59,14.5,2,.063962842,11,263.1594,10,1999,2,1,2,2616.594
7032,FDC14,14.5,2,.041313203,6,42.0454,10,1999,2,1,2,377.5086
171,NCM43,14.5,1,.019471688,16,164.821,7,2004,1,2,2,2120.573
1014,FDR59,14.5,2,.063851475,11,260.4594,7,2004,1,2,2,3139.9128
1218,FDF57,14.5,2,.058827383,1,172.2448,9,1997,1,1,2,2897.5616
1760,FDR59,14.5,2,.063863551,11,262.3594,9,1997,1,1,2,4448.2098
2182,FDW01,14.5,1,.064048405,6,153.4682,7,2004,1,2,2,1677.1502
2417,FDY33,14.5,2,.097201128,2,159.4262,9,1997,1,1,2,2705.1454
2650,NCS53,14.5,1,.089778187,8,158.4604,9,1997,1,1,2,2693.8268
5322,FDJ36,14.5,2,.128235818,7,104.1332,7,2004,1,2,2,205.0664
6479,FDC14,14.5,2,.041249072,6,40.5454,9,1997,1,1,2,1216.4166
6515,NCS53,14.5,1,.089761211,8,159.4604,7,2004,1,2,2,2376.906
6731,FDF57,14.5,2,0,1,169.6448,7,2004,1,2,2,2045.3376
6939,FDY33,14.5,2,0,2,159.3262,7,2004,1,2,2,2864.2716
8028,DRG03,14.5,1,.061986574,5,153.0998,9,1997,1,1,2,4921.5936
2330,FDX60,14.35,1,.080527065,7,79.296,2,1987,3,3,2,719.064
2423,NCV41,14.35,1,.017024598,8,109.8228,2,1987,3,3,2,2099.9332
2112,FDH05,14.35,2,.091054989,4,231.8984,10,1999,2,1,2,4633.968
5317,NCV41,14.35,1,.017065268,8,109.5228,10,1999,2,1,2,1768.3648
1388,NCV41,14.35,1,.017038777,8,112.5228,9,1997,1,1,2,1989.4104
3440,FDX60,14.35,1,.080594133,7,80.996,9,1997,1,1,2,1757.712
5674,FDH05,14.35,2,.090913642,4,231.2984,9,1997,1,1,2,3243.7776
6455,FDH05,14.35,2,.090896452,4,231.2984,7,2004,1,2,2,6024.1584
709,FDX39,14.3,2,.049634817,10,212.5586,2,1987,3,3,2,3165.879
1984,FDV50,14.3,1,.122469209,5,121.973,2,1987,3,3,2,2709.806
2813,FDR60,14.3,1,.13030659,7,75.7328,2,1987,3,3,2,617.8624
3223,FDK41,14.3,1,.127435585,4,86.8224,2,1987,3,3,2,852.224
4681,FDQ48,14.3,2,.034382602,7,96.5726,2,1987,3,3,2,2251.0698
6912,FDF08,14.3,2,.065153295,1,88.4856,2,1987,3,3,2,1406.1696
7504,FDI28,14.3,1,.026299797,4,79.4302,2,1987,3,3,2,1743.0644
904,FDX39,14.3,2,.04975339,10,210.3586,10,1999,2,1,2,6331.758
7972,FDI28,14.3,1,.026362624,4,78.3302,10,1999,2,1,2,1267.6832
8307,FDV50,14.3,1,.122761775,5,124.373,10,1999,2,1,2,2093.941
476,FDK41,14.3,1,.127541722,4,84.9224,9,1997,1,1,2,1193.1136
606,FDQ48,14.3,2,.034404732,7,98.1726,7,2004,1,2,2,489.363
786,FDF08,14.3,2,.065207559,1,89.8856,9,1997,1,1,2,966.7416
1301,FDR60,14.3,1,.130415118,7,75.9328,9,1997,1,1,2,1158.492
2312,FDR60,14.3,1,.130390458,7,77.2328,7,2004,1,2,2,231.6984
2811,FDK41,14.3,1,.127517605,4,86.0224,7,2004,1,2,2,1022.6688
4487,FDQ48,14.3,2,.034411238,7,98.6726,9,1997,1,1,2,782.9808
4780,FDF08,14.3,2,.065195229,1,88.9856,7,2004,1,2,2,1669.8264
7002,FDX39,14.3,2,.049676157,10,212.4586,9,1997,1,1,2,3799.0548
7370,FDI28,14.3,1,.026321701,4,77.6302,9,1997,1,1,2,950.7624
7939,FDV50,14.3,1,.122571209,5,122.373,9,1997,1,1,2,985.384
110,DRK49,14.15,1,.035913805,9,41.4138,2,1987,3,3,2,812.276
3306,FDE47,14.15,1,.037877202,13,124.0046,2,1987,3,3,2,1618.5598
4766,FDN09,14.15,1,.034845668,2,242.7828,2,1987,3,3,2,3167.8764
5245,FDT37,14.15,1,.035240817,6,255.5014,2,1987,3,3,2,5355.0294
6104,DRG36,14.15,1,.095298849,9,171.8106,2,1987,3,3,2,3935.5438
2500,FDY44,14.15,2,.024442501,1,196.411,10,1999,2,1,2,2749.754
2961,NCX18,14.15,1,0,3,197.111,10,1999,2,1,2,3731.809
4573,DRG39,14.15,1,.042246575,5,54.2982,10,1999,2,1,2,1104.5622
4734,FDE47,14.15,1,.037967687,13,125.6046,10,1999,2,1,2,1618.5598
5444,DRK49,14.15,1,.035999599,9,41.5138,10,1999,2,1,2,162.4552
127,DRI49,14.15,1,.183507295,9,82.4276,9,1997,1,1,2,1137.1864
1396,NCX18,14.15,1,.00879232,3,195.011,7,2004,1,2,2,1964.11
1562,DRK49,14.15,1,.035943717,9,40.5138,9,1997,1,1,2,446.7518
2280,FDD20,14.15,1,.020714523,1,124.2046,9,1997,1,1,2,2490.092
2713,FDY44,14.15,2,.024404558,1,198.311,9,1997,1,1,2,2553.343
3201,FDT37,14.15,1,.035263498,6,254.8014,7,2004,1,2,2,2040.0112
3320,FDE47,14.15,1,.037901581,13,126.3046,7,2004,1,2,2,2614.5966
5053,NCX18,14.15,1,0,3,196.311,9,1997,1,1,2,3338.987
5221,DRG39,14.15,1,.042180995,5,52.0982,9,1997,1,1,2,578.5802
6511,DRG36,14.15,1,.095360186,9,172.3106,7,2004,1,2,2,3251.1014
6817,DRG36,14.15,1,.095378221,9,170.5106,9,1997,1,1,2,2395.5484
6831,DRI49,14.15,1,.183472595,9,82.0276,7,2004,1,2,2,1624.552
8114,FDN09,14.15,1,.034868095,2,243.7828,7,2004,1,2,2,6579.4356
8326,DRK49,14.15,1,.03593692,9,41.0138,7,2004,1,2,2,771.6622
2516,FDZ45,14.1,1,.06682033,2,198.9084,2,1987,3,3,2,4761.8016
6796,FDL56,14.1,1,.125675936,1,86.9198,2,1987,3,3,2,1133.8574
6899,DRJ51,14.1,1,.087920675,5,228.5668,2,1987,3,3,2,1151.834
6139,DRJ51,14.1,1,0,5,231.9668,10,1999,2,1,2,1842.9344
7115,FDZ45,14.1,1,.066979957,2,196.7084,10,1999,2,1,2,3174.5344
7852,FDI14,14.1,1,.089817198,6,142.7496,10,1999,2,1,2,3528.74
245,DRJ51,14.1,1,.087977262,5,229.0668,7,2004,1,2,2,3225.1352
552,FDI14,14.1,1,.089677773,6,139.8496,9,1997,1,1,2,1693.7952
2911,FDI14,14.1,1,.089660816,6,140.0496,7,2004,1,2,2,1411.496
3698,FDL56,14.1,1,.125756824,1,87.1198,7,2004,1,2,2,2529.3742
7094,FDN24,14.1,1,.11326743,7,54.5956,9,1997,1,1,2,1037.3164
160,FDQ28,14,2,.060376776,4,154.5656,2,1987,3,3,2,2471.4496
161,FDM22,14,2,.04192285,2,54.764,2,1987,3,3,2,1331.6
1960,FDI16,14,2,.135662712,4,52.064,2,1987,3,3,2,852.224
2881,FDW52,14,2,.037491314,4,164.2526,2,1987,3,3,2,1808.9786
5806,NCW29,14,1,.028838938,8,129.331,2,1987,3,3,2,259.662
6251,FDA02,14,2,.029697925,5,143.0786,2,1987,3,3,2,3178.5292
7281,FDY48,14,1,.02371512,7,103.8332,2,1987,3,3,2,1743.0644
188,NCW29,14,1,.028907832,8,130.431,10,1999,2,1,2,778.986
2733,FDI35,14,1,.041355366,13,182.0634,10,1999,2,1,2,4544.085
5539,FDA02,14,2,.02976887,5,145.4786,10,1999,2,1,2,1300.3074
6175,NCD55,14,1,.024369007,3,40.2454,10,1999,2,1,2,922.7988
6595,FDW52,14,2,.037580877,4,162.6526,10,1999,2,1,2,4275.7676
6879,FDA32,14,1,.030140981,1,216.0192,10,1999,2,1,2,2588.6304
145,FDI16,14,2,0,4,53.064,7,2004,1,2,2,905.488
441,FDI35,14,1,.041291169,13,180.7634,9,1997,1,1,2,2181.1608
1011,FDB26,14,2,.031267496,6,51.464,9,1997,1,1,2,692.432
1405,FDI16,14,2,.135775701,4,54.564,9,1997,1,1,2,1597.92
1951,FDA32,14,1,.030094192,1,215.7192,9,1997,1,1,2,1078.596
2336,FDQ28,14,2,.060427062,4,153.5656,9,1997,1,1,2,3089.312
3838,FDY48,14,1,.023730384,7,104.3332,7,2004,1,2,2,1435.4648
4195,FDB26,14,2,.031261583,6,52.564,7,2004,1,2,2,639.168
5019,FDA02,14,2,.029722659,5,143.4786,9,1997,1,1,2,1589.2646
5430,FDM22,14,2,.041949832,2,54.064,7,2004,1,2,2,1118.544
6115,FDI35,14,1,.041283361,13,182.4634,7,2004,1,2,2,5452.902
6182,FDW40,14,2,.105145451,4,144.2812,9,1997,1,1,2,4844.3608
6881,FDW40,14,2,.105125569,4,143.2812,7,2004,1,2,2,3277.0676
7589,FDY48,14,1,.023734872,7,103.2332,9,1997,1,1,2,1845.5976
1931,DRD24,13.85,1,.030769458,9,141.7154,2,1987,3,3,2,2978.1234
3329,FDL13,13.85,2,.056271701,14,232.23,2,1987,3,3,2,1398.18
1957,DRO35,13.85,1,.034624104,12,115.0492,10,1999,2,1,2,4054.722
7524,FDR28,13.85,2,.025936747,4,164.921,10,1999,2,1,2,2609.936
7984,DRD24,13.85,1,.030842963,9,143.1154,10,1999,2,1,2,2552.6772
8223,FDL13,13.85,2,.056406129,14,231.43,10,1999,2,1,2,3029.39
25,FDR28,13.85,2,.025896485,4,165.021,9,1997,1,1,2,4078.025
863,FDP51,13.85,2,.085274988,10,119.6124,9,1997,1,1,2,2014.7108
1370,DRD24,13.85,1,.030795085,9,143.3154,9,1997,1,1,2,1985.4156
2993,NCL07,13.85,1,.031338558,16,41.048,9,1997,1,1,2,639.168
6650,DRO35,13.85,1,.034570357,12,117.4492,9,1997,1,1,2,3243.7776
7081,FDR28,13.85,2,.025891588,4,165.121,7,2004,1,2,2,2936.178
667,FDS19,13.8,2,.064153845,1,76.9012,2,1987,3,3,2,607.2096
3476,FDN58,13.8,2,.056825065,2,230.9984,2,1987,3,3,2,4633.968
6107,FDL38,13.8,2,.014720848,6,89.9172,2,1987,3,3,2,1516.6924
6909,FDI15,13.8,1,.141234932,5,263.7884,2,1987,3,3,2,5564.7564
397,FDN58,13.8,2,.056960814,2,230.0984,10,1999,2,1,2,3707.1744
1474,FDS19,13.8,2,.064307102,1,77.3012,10,1999,2,1,2,1593.9252
3053,FDI15,13.8,1,0,5,263.7884,10,1999,2,1,2,3709.8376
4731,DRC27,13.8,1,.058192802,5,246.9802,10,1999,2,1,2,5896.3248
212,DRC27,13.8,1,.058091482,5,245.1802,7,2004,1,2,2,5650.6446
706,FDM14,13.8,1,.013263968,6,106.9254,9,1997,1,1,2,2930.1858
1125,FDL38,13.8,2,.014730322,6,90.9172,7,2004,1,2,2,2141.2128
1208,DRI39,13.8,1,.097043739,5,57.493,7,2004,1,2,2,1358.232
5753,FDI15,13.8,1,.141325834,5,265.0884,7,2004,1,2,2,8479.6288
5802,FDI15,13.8,1,.141352562,5,264.1884,9,1997,1,1,2,3179.8608
5883,FDS19,13.8,2,.064207277,1,76.0012,9,1997,1,1,2,1214.4192
6626,FDS19,13.8,2,.064195136,1,75.8012,7,2004,1,2,2,1138.518
7462,FDM14,13.8,1,.01326146,6,108.0254,7,2004,1,2,2,759.6778
7542,FDN58,13.8,2,.056872392,2,231.1984,9,1997,1,1,2,5097.3648
8511,FDN58,13.8,2,.056861638,2,231.5984,7,2004,1,2,2,7182.6504
7,FDO10,13.65,2,.012741089,2,57.6588,2,1987,3,3,2,343.5528
938,FDG52,13.65,1,.065576228,4,47.7402,2,1987,3,3,2,643.1628
1184,FDW09,13.65,2,.025899245,2,81.1302,2,1987,3,3,2,792.302
1288,NCY29,13.65,1,.077169841,8,55.593,2,1987,3,3,2,282.965
3163,FDU15,13.65,2,.026579951,10,34.7532,2,1987,3,3,2,683.1108
4373,FDT08,13.65,1,.04917754,1,151.805,2,1987,3,3,2,2696.49
5011,FDE14,13.65,2,.031418984,6,99.27,2,1987,3,3,2,2596.62
5522,FDP28,13.65,2,.080573371,4,260.1936,2,1987,3,3,2,3914.904
6066,FDI04,13.65,2,.072851756,4,197.1426,2,1987,3,3,2,3954.852
6410,FDA21,13.65,1,.035930784,2,184.4924,2,1987,3,3,2,9069.5276
207,FDG52,13.65,1,.065732883,4,45.7402,10,1999,2,1,2,780.9834
860,FDT08,13.65,1,.04929502,1,150.505,10,1999,2,1,2,2696.49
1039,FDU15,13.65,2,.026643448,10,37.9532,10,1999,2,1,2,862.8768
2172,FDP28,13.65,2,.080765853,4,262.8936,10,1999,2,1,2,4958.8784
4204,FDA21,13.65,1,.036016619,2,186.3924,10,1999,2,1,2,1295.6468
6068,FDE14,13.65,2,.031494041,6,98.87,10,1999,2,1,2,2197.14
6299,FDW09,13.65,2,.025961116,2,80.4302,10,1999,2,1,2,316.9208
6661,FDT01,13.65,2,.184454044,6,211.4902,10,1999,2,1,2,4035.4138
6808,FDZ03,13.65,2,.078909166,5,186.724,10,1999,2,1,2,4474.176
7928,FDT59,13.65,1,0,11,229.4668,10,1999,2,1,2,4837.7028
403,FDT59,13.65,1,.015908424,11,231.1668,7,2004,1,2,2,6911.004
1577,FDO10,13.65,2,.0127517,2,55.5588,9,1997,1,1,2,1603.2464
1657,FDQ55,13.65,2,.013035609,1,114.7834,7,2004,1,2,2,3455.502
1816,FDI04,13.65,2,.072898645,4,198.1426,7,2004,1,2,2,1977.426
1835,FDP28,13.65,2,.080640478,4,262.6936,9,1997,1,1,2,4175.8976
4146,FDP28,13.65,2,.08062523,4,259.6936,7,2004,1,2,2,2087.9488
4566,FDA21,13.65,1,.03596071,2,186.3924,9,1997,1,1,2,1665.8316
4686,FDZ03,13.65,2,.078786674,5,184.824,9,1997,1,1,2,3355.632
4871,FDW09,13.65,2,.025920816,2,81.2302,9,1997,1,1,2,2059.9852
7208,FDT01,13.65,2,.184167712,6,213.7902,9,1997,1,1,2,1274.3412
7258,FDI04,13.65,2,.072912432,4,198.4426,9,1997,1,1,2,5536.7928
7454,NCY29,13.65,1,.077219509,8,56.493,7,2004,1,2,2,509.337
7647,FDU15,13.65,2,.026602089,10,35.1532,9,1997,1,1,2,790.9704
7700,NCY29,13.65,1,.077234113,8,56.893,9,1997,1,1,2,1188.453
8013,FDA21,13.65,1,.03595391,2,185.2924,7,2004,1,2,2,3146.5708
8198,FDO10,13.65,2,.012749289,2,58.8588,7,2004,1,2,2,973.3996
8360,FDG40,13.65,1,.039824346,4,32.8558,9,1997,1,1,2,645.1602
8367,FDG52,13.65,1,.065618434,4,47.6402,7,2004,1,2,2,459.402
8438,FDE14,13.65,2,.031439206,6,100.07,7,2004,1,2,2,2596.62
8498,FDT08,13.65,1,.049209192,1,150.005,7,2004,1,2,2,2247.075
467,NCS54,13.6,1,.009984847,3,175.437,2,1987,3,3,2,1940.807
835,FDA46,13.6,1,.117537563,2,195.4136,2,1987,3,3,2,5443.5808
2870,FDT55,13.6,2,.043618827,1,156.7946,2,1987,3,3,2,2840.3028
3868,FDY38,13.6,2,.119077255,5,231.23,2,1987,3,3,2,2330.3
8390,FDJ40,13.6,2,.049547993,4,108.6912,2,1987,3,3,2,2402.2064
43,FDA46,13.6,1,.117818348,2,192.9136,10,1999,2,1,2,2527.3768
940,NCS54,13.6,1,.010008699,3,176.737,10,1999,2,1,2,4940.236
5782,FDT55,13.6,2,0,1,156.4946,10,1999,2,1,2,2998.0974
5799,FDY38,13.6,2,.119361718,5,231.63,10,1999,2,1,2,2563.33
2581,FDT55,13.6,2,.043655155,1,156.7946,9,1997,1,1,2,3629.2758
4576,FDJ40,13.6,2,.049579883,4,110.0912,7,2004,1,2,2,1965.4416
5349,FDA46,13.6,1,.117613212,2,194.2136,7,2004,1,2,2,2527.3768
5812,FDT55,13.6,2,.043646901,1,155.7946,7,2004,1,2,2,3471.4812
8265,NCS54,13.6,1,.009991273,3,175.537,7,2004,1,2,2,3705.177
894,FDR19,13.5,2,.159587755,1,145.3102,2,1987,3,3,2,729.051
1146,FDD09,13.5,1,0,1,179.9976,2,1987,3,3,2,4889.6352
1746,FDO09,13.5,2,.125170423,2,261.491,2,1987,3,3,2,3418.883
1939,FDO22,13.5,2,.017844609,2,81.396,2,1987,3,3,2,1198.44
3971,FDH48,13.5,1,0,7,88.054,2,1987,3,3,2,1211.756
4565,FDH47,13.5,2,.128709014,13,96.1068,2,1987,3,3,2,1846.9292
1602,FDO09,13.5,2,.125469442,2,264.491,10,1999,2,1,2,6574.775
3197,FDR19,13.5,2,.159968994,1,147.6102,10,1999,2,1,2,1603.9122
3908,FDO22,13.5,2,.017887238,2,79.496,10,1999,2,1,2,1438.128
4662,FDH48,13.5,1,0,7,84.654,10,1999,2,1,2,1211.756
5169,NCY05,13.5,1,.055075504,8,33.3874,10,1999,2,1,2,282.2992
5347,DRE37,13.5,1,.094366079,9,190.9872,10,1999,2,1,2,2836.308
5505,FDQ26,13.5,2,0,5,57.8562,10,1999,2,1,2,711.0744
6379,FDH47,13.5,2,.129016487,13,98.4068,10,1999,2,1,2,1846.9292
132,NCH54,13.5,1,.07266912,3,160.292,9,1997,1,1,2,1438.128
991,NCY05,13.5,1,.054990009,8,35.2874,9,1997,1,1,2,741.0354
1772,FDD09,13.5,1,.021496403,1,180.5976,9,1997,1,1,2,3078.6592
3602,FDH47,13.5,2,.128816212,13,96.4068,9,1997,1,1,2,2527.3768
3626,DRE37,13.5,1,.094219593,9,189.9872,9,1997,1,1,2,1323.6104
3954,NCH54,13.5,1,.072655379,3,157.792,7,2004,1,2,2,3994.8
4184,FDQ26,13.5,2,.067872402,5,57.8562,9,1997,1,1,2,355.5372
4672,FDQ26,13.5,2,.067859568,5,60.1562,7,2004,1,2,2,1599.9174
4860,FDO22,13.5,2,0,2,78.396,7,2004,1,2,2,1438.128
5755,FDH47,13.5,2,.128791854,13,95.4068,7,2004,1,2,2,1944.136
5896,FDR19,13.5,2,.159720671,1,147.6102,9,1997,1,1,2,4082.6856
8048,DRE37,13.5,1,0,9,189.1872,7,2004,1,2,2,1890.872
8282,FDO09,13.5,2,.125274674,2,262.191,9,1997,1,1,2,2366.919
783,FDK34,13.35,1,.038494623,2,240.2564,2,1987,3,3,2,2860.2768
4156,FDU02,13.35,1,.102426197,5,230.6352,2,1987,3,3,2,5725.88
931,FDS51,13.35,1,.032230526,10,61.4194,10,1999,2,1,2,743.0328
4161,FDB53,13.35,1,.139669224,4,147.6392,10,1999,2,1,2,1938.8096
4415,FDU02,13.35,1,.102670882,5,228.6352,10,1999,2,1,2,3435.528
5384,FDI38,13.35,2,.014649641,6,207.3638,10,1999,2,1,2,5797.7864
6555,FDA09,13.35,2,.149598628,2,179.466,10,1999,2,1,2,3775.086
8322,FDQ33,13.35,1,.091348964,2,150.3708,10,1999,2,1,2,4363.6532
20,FDU02,13.35,1,.10249212,5,230.5352,7,2004,1,2,2,2748.4224
41,FDU02,13.35,1,.102511504,5,230.6352,9,1997,1,1,2,3435.528
2250,DRE15,13.35,1,0,5,77.6012,9,1997,1,1,2,986.7156
2276,FDQ33,13.35,1,.091189915,2,149.3708,7,2004,1,2,2,4514.124
2304,FDV59,13.35,1,.048027043,11,218.9166,9,1997,1,1,2,5660.6316
2622,FDS51,13.35,1,.032180494,10,61.2194,9,1997,1,1,2,433.4358
3968,FDV59,13.35,1,.048017962,11,219.6166,7,2004,1,2,2,3483.4656
4535,FDB53,13.35,1,.139426044,4,148.3392,7,2004,1,2,2,3877.6192
5584,FDI38,13.35,2,.014626901,6,207.7638,9,1997,1,1,2,3520.0846
5809,FDN48,13.35,1,.064938448,7,90.0804,7,2004,1,2,2,1561.9668
6384,FDK34,13.35,1,.038519399,2,236.8564,7,2004,1,2,2,5005.4844
6749,FDA09,13.35,2,.149338159,2,178.666,7,2004,1,2,2,1797.66
2419,FDG56,13.3,2,.0713931,1,61.0536,2,1987,3,3,2,1592.5936
4959,FDD03,13.3,1,.079739853,5,233.03,2,1987,3,3,2,5359.69
5228,FDT28,13.3,1,.063513272,4,149.9708,2,1987,3,3,2,2106.5912
1058,FDT28,13.3,1,.063664998,4,151.6708,10,1999,2,1,2,3912.2408
7140,FDD36,13.3,1,.021306635,7,119.8124,10,1999,2,1,2,1896.1984
111,FDD03,13.3,1,.079806266,5,232.53,9,1997,1,1,2,699.09
1564,FDG56,13.3,2,.071439051,1,61.0536,7,2004,1,2,2,1898.8616
2512,FDT28,13.3,1,.06356617,4,151.3708,9,1997,1,1,2,3611.2992
3378,FDT28,13.3,1,.06355415,4,149.4708,7,2004,1,2,2,1354.2372
5079,FDD03,13.3,1,.079791176,5,232.73,7,2004,1,2,2,2796.36
7355,FDF58,13.3,1,.009581155,2,64.951,9,1997,1,1,2,1644.526
2108,FDB17,13.15,1,.036641589,4,180.7976,2,1987,3,3,2,6157.3184
3327,FDX58,13.15,1,.043727261,2,182.595,2,1987,3,3,2,3478.805
4268,NCO18,13.15,1,.024630755,3,178.2686,2,1987,3,3,2,2666.529
