Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDH14,17.1,2,0.046881328,1,141.3838,OUT049,1999,1,0,1,0.12659389982658367
FDF26,6.825,2,0.078057026,1,154.5998,OUT010,1998,1,2,0,0.009231867795572786
FDU24,6.78,2,0.140955857,1,92.212,OUT017,2007,1,1,1,0.3116392940936448
FDX11,16.0,2,0.107186944,1,181.9634,OUT018,2009,1,2,2,0.26201162909313475
FDF35,15.0,0,0.153960209,1,105.9938,OUT035,2004,2,1,1,0.08777925124961748
NCC43,7.39,1,0.093160853,2,251.3066,OUT018,2009,1,2,2,0.07436499030908905
FDG29,17.6,0,0.05629192,1,42.5454,OUT046,1997,2,0,1,0.029582780781393453
FDS44,12.65,2,0.15604396,1,239.6538,OUT046,1997,2,0,1,0.2920534530245843
FDZ10,17.85,0,0.044463491,1,127.102,OUT046,1997,2,0,1,0.1525043354075283
FDC52,11.15,2,0.00827301,1,150.4708,OUT013,1987,0,2,1,0.14730184637355911
DRL35,15.7,0,0.030697825,0,42.877,OUT035,2004,2,1,1,0.08696317453840662
NCP55,14.65,1,0.0088731735,2,56.4614,OUT010,1998,1,2,0,0.001683158216872386
FDV38,12.857645184136183,0,0.101281,1,55.0956,OUT027,1985,1,2,3,0.15219830664082423
FDL44,18.25,0,0.012300013,1,160.4894,OUT045,2002,1,1,1,0.23293889625624808
FDZ47,20.7,2,0.0633820348,1,98.7042,OUT017,2007,1,1,1,0.1418443333673365
FDT45,15.85,0,0.057313443,1,53.3956,OUT046,1997,2,0,1,0.10200958890135674
FDN23,6.575,2,0.075625152,1,145.7444,OUT049,1999,1,0,1,0.24206875446291953
NCP43,17.75,1,0.030568919,2,177.866,OUT045,2002,1,1,1,0.17647658879934713
DRJ24,12.857645184136183,0,0.198424841,0,185.2924,OUT019,1985,2,0,0,0.025808425992043253
FDA02,12.857645184136183,2,0.029578726,1,143.5786,OUT027,1985,1,2,3,0.2852188105681934
FDH33,12.857645184136183,0,0.213125482,1,44.9428,OUT019,1985,2,0,0,0.010915026012445171
FDF56,16.7,2,0.120137953,1,181.2976,OUT017,2007,1,1,1,0.23329592981740283
NCN26,10.85,1,0.028679894,2,115.1808,OUT046,1997,2,0,1,0.1590329490972151
FDD22,10.0,0,0.099804623,1,113.7544,OUT049,1999,1,0,1,0.24594511884117107
FDU15,13.65,2,0.044526443,1,37.9532,OUT010,1998,1,2,0,0.0029582780781393456
FDB41,19.0,2,0.162882227,1,46.8718,OUT010,1998,1,2,0,0.011935121901458737
FDZ35,9.6,2,0.022404493,1,102.499,OUT017,2007,1,1,1,0.19509333877384472
FDT60,12.0,0,0.075975642,1,124.1388,OUT017,2007,1,1,1,0.11129246149138018
FDE51,5.925,2,0.09644909,1,43.8086,OUT035,2004,2,1,1,0.021371008874834237
NCQ06,13.0,1,0.041816615,2,254.5014,OUT035,2004,2,1,1,0.36861164949505254
FDS28,8.18,2,0.082867689,1,58.5588,OUT017,2007,1,1,1,0.0106089972457411
FDH32,12.8,0,0.076214289,1,96.541,OUT045,2002,1,1,1,0.13796796898908498
FDW37,19.2,0,0.124301968,1,89.7488,OUT045,2002,1,1,1,0.15699275731918802
FDY33,14.5,2,0.097201128,1,159.4262,OUT046,1997,2,0,1,0.20468224013057226
FDF17,5.19,0,0.042861968,1,196.811,OUT017,2007,1,1,1,0.28333163317351834
FDG56,13.3,2,0.0713931,1,61.0536,OUT013,1987,0,2,1,0.11945322860348873
NCB18,19.6,1,0.041256807,2,88.8514,OUT013,1987,0,2,1,0.1602570641640314
FDU14,17.75,0,0.034746076,1,248.275,OUT035,2004,2,1,1,0.07395695195348363
FDU22,12.35,0,0.093441604,1,119.1124,OUT049,1999,1,0,1,0.27889421605630926
NCV41,14.35,1,0.017024598,2,109.8228,OUT013,1987,0,2,1,0.15831888197490562
FDY52,6.365,0,0.007363189,1,63.2536,OUT045,2002,1,1,1,0.09129858206671426
DRG48,12.857645184136183,0,0.014484582,0,143.9102,OUT027,1985,1,2,3,0.2320208099561359
FDU01,12.857645184136183,2,0.011937183,1,184.7924,OUT027,1985,1,2,3,0.3377537488523921
NCP53,14.75,1,0.032862976,2,238.6906,OUT013,1987,0,2,1,0.32520656941752524
FDC17,12.15,0,0.015484763,1,211.9928,OUT049,1999,1,0,1,0.045802305416709176
NCZ30,6.59,1,0.026163192,2,121.5098,OUT013,1987,0,2,1,0.04360909925533
FDK03,12.6,2,0.073920438,1,255.6356,OUT046,1997,2,0,1,0.21177190655921657
FDE08,12.857645184136183,0,0.086352403,1,149.8734,OUT019,1985,2,0,0,0.03157196776496991
NCM07,12.857645184136183,1,0.03976832,2,83.9908,OUT027,1985,1,2,3,0.17739467509945933
FDY35,12.857645184136183,2,0.015950066,1,47.7402,OUT027,1985,1,2,3,0.14878098541262877
FDS28,12.857645184136183,2,0.082002559,1,59.2588,OUT027,1985,1,2,3,0.10272365602366623
FDI56,7.325,0,0.093307668,1,92.7146,OUT013,1987,0,2,1,0.15117821075181065
FDR23,12.857645184136183,0,0.143199389,1,175.837,OUT019,1985,2,0,0,0.024482301336325618
FDF29,15.1,2,0.019965179,1,130.531,OUT049,1999,1,0,1,0.06707130470264205
FDA47,12.857645184136183,2,0.116108797,1,164.121,OUT027,1985,1,2,3,0.4598082219728654
FDI10,8.51,2,0.078339081,1,172.9422,OUT013,1987,0,2,1,0.10313169437927167
FDC45,12.857645184136183,0,0.237651344,1,170.2106,OUT019,1985,2,0,0,0.01055799245129042
FDA27,20.35,2,0.031102571,1,257.2672,OUT017,2007,1,1,1,0.15413648882995
NCR41,17.85,1,0.018097419,2,96.9094,OUT018,2009,1,2,2,0.09956135876772416
FDR09,18.25,0,0.078041216,1,258.4962,OUT018,2009,1,2,2,0.2156992757319188
NCB06,17.6,1,0.08226356,2,160.492,OUT013,1987,0,2,1,0.09537896562276854
FDE53,10.895,0,0.026880159,1,106.428,OUT046,1997,2,0,1,0.11170049984698563
DRE27,11.85,0,0.222063351,0,99.6726,OUT010,1998,1,2,0,0.012445169845965522
NCA06,12.857645184136183,1,0.142589751,2,35.919,OUT027,1985,1,2,3,0.04233397939406305
FDL56,14.1,0,0.126292985,1,88.6198,OUT018,2009,1,2,2,0.08431092522697135
FDT09,15.15,2,0.012260981,1,131.7284,OUT035,2004,2,1,1,0.08834030398857493
DRH03,17.25,0,0.05869048,0,91.612,OUT010,1998,1,2,0,0.004590431500561053
NCQ53,17.6,1,0.018982338,2,237.059,OUT018,2009,1,2,2,0.2147301846373559
NCT18,14.6,1,0.059405152,2,179.6976,OUT046,1997,2,0,1,0.27491584208915637
FDL43,10.1,0,0.027059264,1,76.467,OUT035,2004,2,1,1,0.13235744159951035
FDJ53,10.5,0,0.071244438,1,119.2098,OUT035,2004,2,1,1,0.09900030602876671
NCQ02,12.6,1,0.007455054,2,186.9556,OUT035,2004,2,1,1,0.2995001530143834
NCJ05,18.7,1,0.046088273,2,153.6682,OUT046,1997,2,0,1,0.266092012649189
FDT40,5.985,0,0.096185556,1,127.1678,OUT018,2009,1,2,2,0.270223400999694
FDA48,12.1,0,0.11487406,1,221.4114,OUT046,1997,2,0,1,0.3880954809752116
FDV37,13.0,2,0.083643716,1,196.0426,OUT049,1999,1,0,1,0.19437927165153523
FDX07,19.2,2,0.022965292,1,181.695,OUT045,2002,1,1,1,0.19381821891257778
DRG48,5.78,0,0.014584584,0,146.3102,OUT045,2002,1,1,1,0.16500051004794447
FDF44,7.17,2,0.059716729,1,130.9968,OUT035,2004,2,1,1,0.17739467509945933
FDS24,20.85,2,0.062224479,1,88.1514,OUT046,1997,2,0,1,0.1263388758543303
NCQ50,18.75,1,0.034360687,2,215.7218,OUT049,1999,1,0,1,0.32490054065082113
FDT25,7.5,0,0.050708743,1,123.4072,OUT013,1987,0,2,1,0.24145669692951136
FDO03,10.395,2,0.036957777,1,230.5352,OUT045,2002,1,1,1,0.3483627460981332
FDJ55,12.8,2,0.023530953,1,223.5404,OUT046,1997,2,0,1,0.13536672447210038
FDM36,11.65,2,0.058681957,1,170.4422,OUT013,1987,0,2,1,0.037080485565643174
FDM21,20.2,0,0.064728148,1,258.0646,OUT017,2007,1,1,1,0.43170458023054165
FDK58,11.35,2,0.037970071,1,103.0016,OUT035,2004,2,1,1,0.1602570641640314
FDD26,8.71,2,0.120773451,1,186.5924,OUT010,1998,1,2,0,0.03998775884933184
FDW57,8.31,2,0.115911972,1,177.3028,OUT045,2002,1,1,1,0.14668978884015096
FDT32,19.0,2,0.10985775,1,188.8214,OUT010,1998,1,2,0,0.011884117107008058
FDT25,7.5,0,0.050853901,1,121.7072,OUT045,2002,1,1,1,0.02560440681424054
NCB19,6.525,1,0.090295708,2,84.6882,OUT046,1997,2,0,1,0.04350708966642865
FDD05,12.857645184136183,0,0.029084548,1,122.0098,OUT019,1985,2,0,0,0.025145363664184437
NCE54,12.857645184136183,1,0.026769592,2,77.0354,OUT027,1985,1,2,3,0.17611955523819237
FDO39,6.985,2,0.137580452,1,182.8608,OUT049,1999,1,0,1,0.3071508721819851
NCV06,11.3,1,0.066816565,2,192.2478,OUT045,2002,1,1,1,0.10134652657349791
DRB13,6.115,2,0.01179078,0,189.053,OUT010,1998,1,2,0,0.07013159236968275
FDX51,9.5,2,0.036921781,1,194.2452,OUT010,1998,1,2,0,0.05743139855146384
FDC38,15.7,0,0.122742389,1,134.2942,OUT045,2002,1,1,1,0.08879934713863102
FDD04,16.0,0,0.089971292,1,143.2154,OUT046,1997,2,0,1,0.12781801489339997
FDC05,13.1,2,0.099186992,1,198.7768,OUT018,2009,1,2,2,0.2390084667958788
DRJ59,12.857645184136183,0,0.018327912666666668,0,39.0164,OUT027,1985,1,2,3,0.0773232683872284
FDL22,16.85,0,0.036596012,1,90.6488,OUT017,2007,1,1,1,0.046006324594511885
DRH13,12.857645184136183,0,0.041821227,0,107.628,OUT019,1985,2,0,0,0.01377129450168316
FDV22,14.85,2,0.016635488,1,157.563,OUT010,1998,1,2,0,0.021422013669284912
FDP07,18.2,0,0.090084098,1,197.211,OUT045,2002,1,1,1,0.23819239008466794
FDK27,11.0,0,0.008960445,1,119.1756,OUT049,1999,1,0,1,0.12740997653779454
FDP31,21.1,2,0.162418495,1,64.9168,OUT017,2007,1,1,1,0.04641436295011731
NCI54,15.2,1,0.056237906,2,110.7912,OUT010,1998,1,2,0,0.005814546567377334
DRK35,12.857645184136183,0,0.071498575,0,37.7506,OUT027,1985,1,2,3,0.05850249923492808
NCO07,9.06,1,0.009791467,2,213.256,OUT049,1999,1,0,1,0.3565235132102418
FDN31,11.5,0,0.072820885,1,191.253,OUT013,1987,0,2,1,0.23003162297255939
NCO02,11.15,1,0.073354286,2,66.8142,OUT035,2004,2,1,1,0.17923084769968375
FDQ26,13.5,2,0.068010049,1,57.2562,OUT045,2002,1,1,1,0.05646230745690095
FDQ07,15.1,2,0.087406863,1,221.8456,OUT046,1997,2,0,1,0.048250535550341735
FDB49,8.3,2,0.030198228,1,98.2384,OUT049,1999,1,0,1,0.16352137100887482
FDY44,14.15,2,0.024442501,1,196.411,OUT049,1999,1,0,1,0.2080995613587677
NCI54,12.857645184136183,1,0.033436336,2,107.3912,OUT027,1985,1,2,3,0.23166377639498112
FDV44,8.365,2,0.039844429,1,190.1188,OUT046,1997,2,0,1,0.1433234724064062
FDI48,11.85,2,0.055805027,1,53.0666,OUT049,1999,1,0,1,0.03672345200448843
NCL05,19.6,1,0.047888606,2,42.277,OUT035,2004,2,1,1,0.0438641232275834
FDT32,19.0,2,0.065735977,1,189.6214,OUT049,1999,1,0,1,0.21396511272059573
FDM10,18.25,0,0.076089711,1,212.9218,OUT049,1999,1,0,1,0.2921554626134857
FDS21,19.85,2,0.020908608,1,63.5194,OUT049,1999,1,0,1,0.04014077323268387
FDD11,12.85,0,0.030678825,1,251.704,OUT045,2002,1,1,1,0.268795266755075
FDL04,12.857645184136183,0,0.111381428,1,106.7622,OUT027,1985,1,2,3,0.22452310517188614
FDO58,19.6,0,0.039738393,1,163.7526,OUT018,2009,1,2,2,0.22421707640518207
FDQ08,15.7,2,0.01903743,1,60.5536,OUT017,2007,1,1,1,0.034989288993165356
FDT28,13.3,0,0.06356617,1,151.3708,OUT046,1997,2,0,1,0.2740997653779455
FDT22,10.395,0,0.112553853,1,59.022,OUT018,2009,1,2,2,0.1030296847903703
FDB58,10.5,2,0.013493914,1,143.7154,OUT035,2004,2,1,1,0.23645822707334488
FDN45,19.35,0,0.118102769,1,224.8088,OUT046,1997,2,0,1,0.15168825869631744
FDZ45,14.1,0,0.06682033,1,198.9084,OUT013,1987,0,2,1,0.36223605018871774
FDJ38,8.6,2,0.040205535,1,188.753,OUT046,1997,2,0,1,0.5789044170151995
NCT06,17.1,1,0.038816115,2,166.4842,OUT045,2002,1,1,1,0.09905131082321739
FDU21,12.857645184136183,2,0.076348933,1,32.8558,OUT027,1985,1,2,3,0.05207589513414262
NCP30,20.5,1,0.032819637,2,38.9822,OUT049,1999,1,0,1,0.07268183209221667
FDR27,15.1,2,0.096249842,1,134.4942,OUT049,1999,1,0,1,0.159849025808426
FDW39,6.69,2,0.03537192866666667,1,176.937,OUT017,2007,1,1,1,0.3218402529837805
DRZ24,12.857645184136183,0,0.049190467800000005,0,121.044,OUT027,1985,1,2,3,0.1810670202999082
FDK21,7.905,0,0.010003987,1,250.7408,OUT013,1987,0,2,1,0.4385392226869326
FDJ04,18.0,0,0.124452048,1,118.5124,OUT046,1997,2,0,1,0.09731714781189434
FDZ13,7.84,2,0.154363209,1,50.835,OUT017,2007,1,1,1,0.04335407528307662
FDS16,15.15,2,0.066551268,1,144.676,OUT017,2007,1,1,1,0.30041823931449557
FDD56,15.2,2,0.173703549,1,175.8054,OUT010,1998,1,2,0,0.07793532592063654
FDI57,19.85,0,0.054025644,1,197.2768,OUT046,1997,2,0,1,0.4956645924716923
FDQ12,12.857645184136183,0,0.03523927,1,231.601,OUT027,1985,1,2,3,0.45496276650005096
FDI56,7.325,0,0.093385381,1,91.3146,OUT046,1997,2,0,1,0.12322758339283894
NCT42,5.88,1,0.024937792,2,148.4392,OUT045,2002,1,1,1,0.15740079567479343
FDM25,10.695,2,0.060654268,1,174.7712,OUT035,2004,2,1,1,0.25328980924206873
DRB25,12.857645184136183,0,0.06912336,0,106.0938,OUT027,1985,1,2,3,0.2109558298480057
NCY30,20.25,1,0.025953257,2,179.5976,OUT046,1997,2,0,1,0.19167601754564928
FDD44,8.05,2,0.07884393,1,257.0646,OUT017,2007,1,1,1,0.6685708456594921
FDK45,11.65,0,0.033851785,1,112.186,OUT035,2004,2,1,1,0.07548709578700398
FDN45,19.35,0,0.118342285,1,222.6088,OUT045,2002,1,1,1,0.1345506477608895
FDQ09,7.235,0,0.058121214,1,115.8834,OUT035,2004,2,1,1,0.10333571355707437
FDC17,12.15,0,0.015457803,1,209.9928,OUT035,2004,2,1,1,0.40038763643782516
FDD45,8.615,0,0.116152226,1,94.1436,OUT013,1987,0,2,1,0.11333265326940732
FDD41,6.765,2,0.087260103,1,105.0306,OUT046,1997,2,0,1,0.15760481485259614
FDU46,10.3,2,0.0111263,1,87.254,OUT046,1997,2,0,1,0.09027848617770072
FDO45,13.15,2,0.038167453,1,89.4856,OUT017,2007,1,1,1,0.09170662042231971
FDG41,8.84,2,0.076547632,1,109.5228,OUT035,2004,2,1,1,0.12445169845965522
DRC13,8.26,2,0.024408558999999996,0,122.573,OUT045,2002,1,1,1,0.05406508211771907
FDX50,20.1,0,0.074931201,1,108.9228,OUT018,2009,1,2,2,0.08211771906559218
FDK56,9.695,0,0.06503787075,1,185.1898,OUT035,2004,2,1,1,0.19810262164643475
NCL18,18.85,1,0.16758389,2,194.6136,OUT046,1997,2,0,1,0.20595735999183923
FDN57,18.25,0,0.054318517,1,140.9154,OUT049,1999,1,0,1,0.4863307150872182
FDX03,12.857645184136183,2,0.060800116,1,44.4744,OUT027,1985,1,2,3,0.05641130266245027
NCU17,5.32,1,0.07972414757142857,2,101.7674,OUT013,1987,0,2,1,0.08329082933795778
FDL14,8.115,2,0.032152786,1,157.3972,OUT035,2004,2,1,1,0.1406712230949709
NCU18,15.1,1,0.055840055,2,139.8496,OUT046,1997,2,0,1,0.10557992451290422
NCH43,8.42,1,0.070968081,2,215.9192,OUT017,2007,1,1,1,0.14617974089564417
FDH41,9.0,0,0.081996013,1,216.2534,OUT035,2004,2,1,1,0.3269407324288483
FDS28,8.18,2,0.082737261,1,57.3588,OUT018,2009,1,2,2,0.02376823421401612
FDG02,12.857645184136183,0,0.011206632,1,191.4188,OUT027,1985,1,2,3,0.3037845557482403
FDS40,15.35,0,0.014047825,1,36.719,OUT045,2002,1,1,1,0.04233397939406305
FDD10,20.6,2,0.045982389,1,177.0344,OUT013,1987,0,2,1,0.038457615015811485
DRQ35,9.3,0,0.042256257,0,124.4388,OUT013,1987,0,2,1,0.12077935325920636
NCL05,19.6,1,0.04618074185714286,2,42.877,OUT049,1999,1,0,1,0.047179434866877486
FDJ48,11.3,0,0.056424146,1,247.8118,OUT035,2004,2,1,1,0.16775476894828115
FDV21,12.857645184136183,0,0.170254469,1,124.8704,OUT027,1985,1,2,3,0.16046108334183412
FDJ26,15.3,2,0.084749164,1,215.5218,OUT035,2004,2,1,1,0.30852800163215344
NCN05,8.235,1,0.014541462,2,184.495,OUT017,2007,1,1,1,0.2920024482301336
FDK09,15.2,0,0.091763303,1,228.5352,OUT046,1997,2,0,1,0.13781495460573293
FDM56,12.857645184136183,0,0.069851683,1,110.9912,OUT027,1985,1,2,3,0.0978271957564011
DRF25,9.0,0,0.039004193,0,37.019,OUT045,2002,1,1,1,0.047944506783637666
FDG14,9.0,2,0.05060313,1,150.9024,OUT045,2002,1,1,1,0.33469346118535137
FDZ31,15.35,2,0.113195815,1,190.8504,OUT035,2004,2,1,1,0.2765479955115781
FDU21,12.857645184136183,2,0.134327613,1,35.0558,OUT019,1985,2,0,0,5.100479445067875e-05
FDC57,20.1,2,0.054584207,1,193.382,OUT035,2004,2,1,1,0.322860348872794
FDU46,10.3,2,0.018623146,1,87.854,OUT010,1998,1,2,0,0.017341630113230644
FDU22,12.35,0,0.093278912,1,118.7124,OUT035,2004,2,1,1,0.19718453534632258
DRG23,8.88,0,0.086957199,0,152.5682,OUT045,2002,1,1,1,0.1025706416403142
FDR23,15.85,0,0.13689554,1,176.437,OUT010,1998,1,2,0,0.037998571865755386
FDI14,14.1,0,0.090043082,1,140.1496,OUT018,2009,1,2,2,0.06232785881872896
NCN42,20.25,1,0.014251461,2,148.6418,OUT045,2002,1,1,1,0.2003468326022646
NCM41,16.5,1,0.035711426,2,93.612,OUT049,1999,1,0,1,0.11884117107008059
FDT55,13.6,2,0.043655155,1,156.7946,OUT046,1997,2,0,1,0.2754768948281138
DRY23,12.857645184136183,2,0.108568067,0,42.9112,OUT027,1985,1,2,3,0.059471590329490974
FDL46,20.35,0,0.090480214,1,119.5466,OUT010,1998,1,2,0,0.006477608895236153
FDQ57,7.275,0,0.027942357,1,145.076,OUT035,2004,2,1,1,0.12088136284810773
FDQ16,19.7,0,0.041730507,1,109.2912,OUT035,2004,2,1,1,0.1814750586555136
FDZ52,12.857645184136183,0,0.099589909,1,109.1886,OUT027,1985,1,2,3,0.32112618586147096
FDL16,12.857645184136183,0,0.294939214,1,47.106,OUT019,1985,2,0,0,0.00816076711210854
NCX18,14.15,1,0.008829806,2,196.811,OUT018,2009,1,2,2,0.3435172906253188
FDM34,19.0,0,0.067722325,1,130.8626,OUT018,2009,1,2,2,0.11802509435886974
FDG60,12.857645184136183,0,0.060405784,1,234.5616,OUT027,1985,1,2,3,0.5181067020299909
NCA06,20.5,1,0.12288748228571429,2,37.119,OUT018,2009,1,2,2,0.06197082525757422
DRD12,6.96,0,0.077193561,0,89.9146,OUT046,1997,2,0,1,0.0952769560338672
FDP04,15.35,0,0.013869039,1,62.5168,OUT018,2009,1,2,2,0.031724982148321944
NCH30,17.1,1,0.067290244,2,114.586,OUT045,2002,1,1,1,0.11884117107008059
FDS04,10.195,2,0.146960375,1,142.2838,OUT045,2002,1,1,1,0.12659389982658367
FDQ13,12.857645184136183,0,0.018632082,1,82.9908,OUT019,1985,2,0,0,0.036009384882178926
FDU59,5.78,0,0.096536082,1,162.8552,OUT049,1999,1,0,1,0.2712434968887075
DRG11,6.385,0,0.084008316,0,108.2596,OUT045,2002,1,1,1,0.08834030398857493
FDA36,12.857645184136183,0,0.005638944,1,184.9924,OUT027,1985,1,2,3,0.23849841885137202
FDA15,9.3,0,0.01601936,1,248.5092,OUT035,2004,2,1,1,0.4934203815158625
FDZ03,13.65,2,0.13187274,1,188.024,OUT010,1998,1,2,0,0.054575130062225856
FDJ16,9.195,0,0.114863923,1,59.0246,OUT035,2004,2,1,1,0.13944710802815463
FDZ12,9.17,0,0.103138922,1,141.747,OUT049,1999,1,0,1,0.2277364072222789
FDH09,12.6,0,0.056191301,1,53.2982,OUT045,2002,1,1,1,0.05386106293991636
FDT13,14.85,0,0.01867669,1,188.7214,OUT017,2007,1,1,1,0.3005712536978476
FDU20,19.35,2,0.021578923,1,120.5098,OUT017,2007,1,1,1,0.13592777721105784
DRH25,18.7,0,0.013804531333333333,0,52.2324,OUT035,2004,2,1,1,0.03325512598184229
FDK26,5.46,2,0.032242661,1,187.624,OUT045,2002,1,1,1,0.268795266755075
FDU32,8.785,0,0.025962714,1,120.9414,OUT035,2004,2,1,1,0.14679179842905232
FDI22,12.6,0,0.096407554,1,210.8612,OUT045,2002,1,1,1,0.2536978475976742
NCB54,8.76,1,0.050256604,2,127.3336,OUT018,2009,1,2,2,0.20310109150260122
FDX46,12.3,2,0.058234621,1,58.7562,OUT045,2002,1,1,1,0.04284402733856983
NCC07,19.6,1,0.023931217,2,103.1964,OUT013,1987,0,2,1,0.05386106293991636
FDQ34,12.857645184136183,0,0.284065879,1,105.5622,OUT019,1985,2,0,0,0.013669284912781802
FDM16,8.155,2,0.033692089,1,76.2354,OUT018,2009,1,2,2,0.09542997041721922
FDJ55,12.857645184136183,2,0.023417004,1,223.8404,OUT027,1985,1,2,3,0.5491176170560034
DRI01,7.97,0,0.034647829,0,171.2422,OUT017,2007,1,1,1,0.2352341120065286
FDD50,18.85,0,0.142219209,1,167.6132,OUT018,2009,1,2,2,0.11404672039171683
FDJ08,11.1,0,0.11089655,1,191.5846,OUT045,2002,1,1,1,0.15847189635825767
NCK18,9.6,1,0.006708517,2,164.6184,OUT049,1999,1,0,1,0.22513516270529427
FDQ14,9.27,0,0.103419257,1,148.105,OUT010,1998,1,2,0,0.008925839028868714
FDS51,13.35,0,0.032180494,1,61.2194,OUT046,1997,2,0,1,0.030653881464857695
FDA04,11.3,2,0.066717378,1,260.8962,OUT035,2004,2,1,1,0.3744261960624299
FDP10,19.0,0,0.128814669,1,107.6622,OUT017,2007,1,1,1,0.08665714577170255
FDT36,12.3,0,0.111500259,1,35.6874,OUT045,2002,1,1,1,0.06232785881872896
FDH38,6.425,0,0.010497273,1,118.3808,OUT017,2007,1,1,1,0.21289401203713149
FDC16,11.5,2,0.020653603,1,84.954,OUT018,2009,1,2,2,0.06375599306334795
FDF17,5.19,0,0.042687151,1,195.911,OUT049,1999,1,0,1,0.22314597572171782
FDU23,12.15,0,0.021705417,1,163.5184,OUT013,1987,0,2,1,0.23778435172906254
FDB34,15.25,0,0.026651184,1,86.6198,OUT049,1999,1,0,1,0.12440069366520455
FDW26,11.8,2,0.106968096,1,221.6772,OUT013,1987,0,2,1,0.23594817912883811
FDP45,15.7,2,0.030686952,1,253.4724,OUT045,2002,1,1,1,0.11312863409160462
FDD38,16.75,2,0.008191729,1,103.5674,OUT046,1997,2,0,1,0.12230949709272673
FDM60,10.8,2,0.048218142,1,42.2138,OUT049,1999,1,0,1,0.05034173212281955
FDW26,11.8,2,0.107036943,1,220.3772,OUT035,2004,2,1,1,0.33816178720799756
FDV51,12.857645184136183,0,0.032381325,1,166.1842,OUT027,1985,1,2,3,0.4165561562786902
FDT33,7.81,2,0.034043503,1,168.7158,OUT049,1999,1,0,1,0.20228501479139038
FDQ40,11.1,2,0.036027524,1,177.2712,OUT046,1997,2,0,1,0.25328980924206873
FDX40,12.85,0,0.10509561528571429,1,38.3164,OUT035,2004,2,1,1,0.03590737529327757
FDU31,10.5,2,0.02498633,1,216.7508,OUT035,2004,2,1,1,0.23023564215036213
DRJ01,6.135,0,0.115032406,0,161.0236,OUT046,1997,2,0,1,0.09619504233397941
FDP11,12.857645184136183,0,0.068765925,1,216.9166,OUT027,1985,1,2,3,0.3310211159849026
NCN43,12.857645184136183,1,0.006727008,2,125.173,OUT027,1985,1,2,3,0.24278282158522901
FDA15,9.3,0,0.016087659,1,249.6092,OUT018,2009,1,2,2,0.45526879526675507
FDO04,16.6,0,0.01989780275,1,54.6614,OUT017,2007,1,1,1,0.06518412730796695
NCF43,8.51,1,0.051936086,2,142.947,OUT035,2004,2,1,1,0.2277364072222789
NCI17,8.645,1,0.1442339,2,95.441,OUT017,2007,1,1,1,0.2489033969193104
FDY47,8.6,2,0.05443912,1,128.831,OUT013,1987,0,2,1,0.07701723962052433
FDF20,12.857645184136183,0,0.033059299,1,196.4768,OUT027,1985,1,2,3,0.48056717331429155
NCS53,14.5,1,0.089778187,2,158.4604,OUT046,1997,2,0,1,0.20381515862491073
FDK38,6.65,0,0.053372768,1,149.5734,OUT049,1999,1,0,1,0.19080893603998775
FDW43,20.1,2,0.022406575,1,225.9036,OUT013,1987,0,2,1,0.2765479955115781
FDV57,15.25,2,0.065896556,1,179.266,OUT046,1997,2,0,1,0.10762011629093135
FDX26,17.7,0,0.088305201,1,182.3292,OUT017,2007,1,1,1,0.3188819749056412
FDR04,7.075,0,0.022566975,1,97.3068,OUT046,1997,2,0,1,0.09425686014485363
FDP19,11.5,0,0.13521626516666665,1,129.3652,OUT013,1987,0,2,1,0.15576864225237172
FDT07,5.82,2,0.077756427,1,254.533,OUT017,2007,1,1,1,0.09563398959502194
DRB24,8.785,0,0.020609218,0,155.1656,OUT049,1999,1,0,1,0.30511068040395795
FDB36,5.465,2,0.034674895857142854,1,129.1626,OUT046,1997,2,0,1,0.27879220646740793
NCE07,12.857645184136183,1,0.013066448,2,140.9154,OUT027,1985,1,2,3,0.16041007854738346
FDI16,12.857645184136183,2,0.135118202,1,52.564,OUT027,1985,1,2,3,0.17290625318779965
FDP45,15.7,2,0.030624844,1,252.2724,OUT046,1997,2,0,1,0.0938488217892482
NCC43,7.39,1,0.092705683,2,251.9066,OUT013,1987,0,2,1,0.3243394879118637
FDQ23,12.857645184136183,0,0.042941559,1,102.9332,OUT019,1985,2,0,0,0.005304498622870549
FDW24,6.8,0,0.03748996,1,48.6034,OUT035,2004,2,1,1,0.019789860246863206
FDW09,12.857645184136183,2,0.025795293,1,80.2302,OUT027,1985,1,2,3,0.16132816484749565
FDN10,11.5,0,0.046115083,1,120.2124,OUT035,2004,2,1,1,0.11547485463633582
FDE23,17.6,2,0.053170949,1,45.606,OUT035,2004,2,1,1,0.12955217790472304
FDV16,7.75,2,0.082915017,1,34.9558,OUT035,2004,2,1,1,0.046873406100173425
FDF12,12.857645184136183,0,0.082028694,1,148.6076,OUT027,1985,1,2,3,0.30317249821483216
FDN21,18.6,0,0.076975118,1,161.8236,OUT049,1999,1,0,1,0.12088136284810773
DRC25,5.73,0,0.045371855,0,86.0882,OUT046,1997,2,0,1,0.0829848005712537
NCP18,12.15,1,0.028642712,2,149.0708,OUT049,1999,1,0,1,0.08966642864429257
FDW60,5.44,2,0.017047751,1,174.637,OUT013,1987,0,2,1,0.2272263592777721
